bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
4,2.5,3170,94855,1.0,4,9.0,1260,1978,0,0,0.0,0.0,0.0,1.0,0.0
4,2.5,3120,5137,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1980,11274,1.0,4,7.0,500,1968,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1900,10297,1.0,4,8.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1850,5712,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1509,1114,3.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1970,9135,1.0,4,7.0,600,1961,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2630,6500,1.0,3,7.0,1300,1958,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1000,223462,1.0,4,6.0,0,1933,0,2,1.0,0.0,0.0,0.0,0.0
2,1.0,930,5650,1.0,3,7.0,0,1941,0,2,1.0,0.0,0.0,0.0,0.0
4,2.75,1810,8677,1.5,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1380,7110,1.5,3,6.0,0,1939,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3160,4270,2.0,3,8.0,510,2006,0,0,0.0,0.0,1.0,0.0,0.0
5,2.5,2950,72309,2.0,3,8.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3470,10045,2.0,3,10.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2470,11603,2.0,3,8.0,930,1988,0,2,0.0,0.0,1.0,0.0,0.0
4,2.5,1830,7345,1.0,4,8.0,290,1973,0,0,0.0,0.0,1.0,0.0,0.0
2,2.0,1580,5203,1.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2730,15677,2.5,3,9.0,0,1976,0,3,1.0,0.0,0.0,0.0,0.0
4,2.75,2230,9640,1.0,3,8.0,910,1998,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3350,4501,2.0,3,9.0,710,2002,0,0,0.0,0.0,0.0,1.0,0.0
4,3.0,3610,18948,2.0,3,10.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,2800,49149,1.0,4,7.0,1400,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1940,7500,1.5,4,8.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2680,10440,1.0,3,8.0,1140,1963,0,1,0.0,0.0,1.0,0.0,0.0
2,1.0,1460,4200,1.0,4,6.0,580,1914,0,0,0.0,0.0,1.0,0.0,0.0
5,3.25,3950,11438,2.0,3,10.0,520,2006,0,2,0.0,0.0,0.0,1.0,0.0
4,2.5,2040,7000,1.0,3,7.0,790,1979,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2560,4020,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,1540,4140,1.5,5,7.0,0,1902,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,3630,9475,2.0,3,11.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1760,4046,1.0,3,7.0,800,1931,0,0,0.0,0.0,1.0,0.0,0.0
5,3.0,3480,6625,2.0,3,8.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
4,4.0,3010,7221,2.0,3,10.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1350,217852,1.0,3,8.0,250,1953,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2240,7245,1.0,4,7.0,1100,1972,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,2680,4775,2.0,5,8.0,800,1913,0,2,0.0,0.0,1.0,0.0,0.0
1,1.0,560,5700,1.0,3,7.60247802734375,0,1947,0,0,0.0,0.0,0.0,0.0,1.0
3,2.0,1810,4064,1.5,3,7.0,0,1925,0,0,1.0,0.0,0.0,0.0,0.0
5,4.0,4360,8030,2.0,3,10.0,0,2015,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1460,6480,1.0,4,7.0,480,1940,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,1870,9135,1.0,3,7.0,620,1984,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1280,7861,1.0,4,6.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2510,3479,2.0,3,8.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1180,6050,1.0,3,6.0,360,1944,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2250,3916,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,2010,4320,2.0,3,9.0,0,1999,0,2,1.0,0.0,0.0,0.0,0.0
3,2.0,1510,3760,1.0,5,7.0,580,1925,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,940,7380,1.0,3,6.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1560,4141,1.0,4,7.0,680,1942,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1980,17342,2.0,3,10.0,400,1984,1,4,0.0,0.0,0.0,1.0,0.0
4,2.5,2420,10285,1.0,3,8.0,720,1958,0,4,0.0,0.0,1.0,0.0,0.0
4,3.5,4420,20759,2.0,3,11.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1250,864,3.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1390,48257,1.0,3,6.0,0,1922,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2620,6114,2.0,3,9.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,2070,5386,1.0,4,7.0,930,1948,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2330,9652,1.0,4,8.0,740,1968,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1340,9339,1.0,5,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1440,43560,1.0,4,7.0,290,1965,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2990,4298,2.0,3,9.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1990,12866,2.0,4,7.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2200,7278,2.0,3,8.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1880,3054,2.0,3,8.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1780,9660,1.0,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1100,3300,1.0,1,7.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1160,8625,1.0,4,6.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1516,2897,1.0,3,7.0,518,1925,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1730,8320,1.0,3,7.0,500,1977,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1020,7538,1.0,3,7.0,0,1981,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1820,9450,1.0,3,7.0,720,1962,0,0,0.0,0.0,1.0,0.0,0.0
2,1.75,1840,4076,1.0,3,8.0,700,1957,0,0,0.0,0.0,1.0,0.0,0.0
4,2.25,2120,3794,2.0,4,7.0,700,1926,0,0,0.0,0.0,1.0,0.0,0.0
3,2.0,2310,6000,2.0,4,9.0,750,1926,0,1,0.0,0.0,0.0,1.0,0.0
4,2.75,1960,4635,1.0,4,7.0,960,1968,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1690,14615,2.0,4,7.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1220,7004,1.0,5,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1660,37642,1.0,4,7.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1220,7585,1.0,4,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1010,7838,1.0,4,6.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1850,7200,1.0,3,7.0,350,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,4.25,5150,7800,2.5,3,11.0,980,1954,0,2,0.0,0.0,0.0,1.0,0.0
3,2.0,1840,3075,1.0,5,7.0,920,1928,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3000,8645,2.0,3,8.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
4,4.0,4320,8709,2.0,3,11.0,1130,2006,0,0,0.0,0.0,0.0,1.0,0.0
4,2.0,1830,6000,1.0,5,7.0,760,1953,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,2090,7667,1.0,3,7.0,890,1952,0,2,0.0,0.0,1.0,0.0,0.0
5,3.0,2150,6117,1.0,3,7.0,780,2003,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,910,6630,1.0,4,6.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
5,1.5,1420,9900,1.0,3,7.0,370,1964,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1970,8000,1.0,4,8.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3160,16564,2.0,3,10.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1500,3420,1.0,3,7.0,0,1902,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1700,2350,1.0,3,6.0,850,1926,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,920,7688,1.0,3,6.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2000,9083,2.0,4,7.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,2480,6383,1.0,3,7.0,1100,1946,0,0,0.0,0.0,1.0,0.0,0.0
5,1.75,2490,24969,1.0,4,8.0,950,1959,0,2,0.0,0.0,1.0,0.0,0.0
3,2.0,1630,6550,1.0,5,7.0,780,1912,0,0,0.0,0.0,1.0,0.0,0.0
5,2.5,3860,42733,1.0,4,8.0,1560,1955,0,3,0.0,0.0,1.0,0.0,0.0
4,3.5,3220,5741,2.0,3,9.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,1060,54846,1.0,3,5.0,0,1935,1,4,0.0,0.0,0.0,0.0,1.0
3,2.5,2010,14298,2.0,3,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1380,9000,2.0,2,7.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,3310,8897,2.0,3,9.0,930,1991,0,0,0.0,0.0,0.0,1.0,0.0
6,2.25,3206,5793,2.0,3,7.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3180,11652,2.0,3,9.0,0,1977,0,1,1.0,0.0,0.0,0.0,0.0
3,1.0,1160,10518,1.0,3,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1010,6000,1.0,4,7.0,0,1923,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2145,3840,1.5,5,8.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1440,6232,2.0,3,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1150,6098,1.0,3,7.0,200,1948,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1880,7632,1.0,4,7.0,700,1978,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,1790,4038,2.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1650,8560,1.0,3,8.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1260,6223,1.0,3,7.0,440,1983,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2710,6583,2.0,3,9.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1778,147823,2.0,3,7.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1440,11954,1.0,4,8.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1480,1384,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2370,4200,2.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
6,2.5,3010,17864,2.0,3,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.5,1255,1374,3.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,2240,8937,1.0,4,8.0,780,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,2.25,1980,8775,1.0,3,7.0,690,1959,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2470,5074,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2830,5831,2.0,3,9.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1010,7500,1.0,4,7.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1560,35026,1.0,3,7.0,270,1985,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2650,11108,2.0,3,10.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2340,6420,1.0,3,8.0,750,1964,0,2,0.0,0.0,1.0,0.0,0.0
3,2.5,3290,6830,2.0,3,10.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2030,39049,1.0,4,7.0,500,1953,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,840,5510,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,2860,68519,2.0,5,8.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
4,4.25,4850,12445,2.0,5,10.0,1000,1989,1,4,0.0,0.0,0.0,1.0,0.0
3,2.0,1270,1320,3.0,3,8.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1240,6195,1.0,3,6.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,740,4459,1.0,3,5.0,0,1915,0,2,1.0,0.0,0.0,0.0,0.0
3,1.5,1020,10152,1.0,5,6.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
1,0.75,480,9750,1.0,2,4.0,0,1948,0,0,0.0,0.0,0.0,0.0,1.0
4,2.5,2180,4000,2.0,3,8.0,480,2002,0,0,0.0,0.0,1.0,0.0,0.0
4,3.5,2950,3737,2.0,3,10.0,680,2012,0,0,0.0,0.0,0.0,1.0,0.0
4,4.25,4420,5750,2.0,3,10.0,1010,2006,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,1020,7650,1.0,3,7.60247802734375,0,1940,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1090,1357,2.0,3,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
7,4.5,4140,9066,1.0,3,7.0,2070,1978,0,0,0.0,1.0,0.0,0.0,0.0
5,2.75,1800,3780,1.5,3,7.0,400,1926,0,0,0.0,0.0,1.0,0.0,0.0
2,2.25,930,747,2.0,3,8.0,300,2007,0,0,0.0,0.0,1.0,0.0,0.0
5,3.5,3260,58806,2.0,4,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,2980,5377,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1430,4920,1.0,2,6.0,0,1957,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1550,7410,1.5,5,7.0,0,1944,0,0,1.0,0.0,0.0,0.0,0.0
6,2.25,4910,6600,2.5,5,10.0,1330,1910,0,0,0.0,1.0,0.0,0.0,0.0
4,2.5,3240,7621,2.0,3,9.0,0,2003,0,2,1.0,0.0,0.0,0.0,0.0
3,2.5,2540,6093,2.0,3,9.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2070,15002,1.5,3,8.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
2,1.5,1760,12000,1.0,4,7.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1350,941,3.0,3,9.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1520,7456,1.0,3,7.0,0,1949,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1400,7508,2.0,4,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2830,5802,2.0,3,9.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1610,6480,1.0,4,7.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1510,6360,1.0,4,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1480,804,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1680,9090,1.0,4,7.0,550,1959,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,2350,9051,1.0,4,8.0,780,1966,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1800,9314,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1610,2527,2.0,3,9.0,530,2005,0,2,0.0,0.0,0.0,1.0,0.0
4,3.5,3370,5638,2.0,3,10.0,1120,2001,0,0,0.0,0.0,0.0,1.0,0.0
3,1.0,1210,9525,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1980,10800,1.0,5,6.0,990,1948,0,0,0.0,0.0,1.0,0.0,0.0
4,2.75,2570,7264,2.0,3,8.0,850,1998,0,0,0.0,0.0,1.0,0.0,0.0
5,3.25,2710,2356,2.0,3,8.0,480,2013,0,0,0.0,0.0,1.0,0.0,0.0
5,2.25,2600,8075,1.5,4,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,2.75,2870,6600,2.0,3,8.0,0,1984,0,2,1.0,0.0,0.0,0.0,0.0
4,2.5,3720,30649,2.0,3,10.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1600,2244,2.0,3,7.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1600,6250,2.0,3,7.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1820,6916,2.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,3.25,4130,112521,2.0,3,11.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1670,4996,1.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,1110,6800,1.0,5,7.0,110,1947,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,1670,8195,1.0,3,7.0,0,1954,0,0,1.0,0.0,0.0,0.0,0.0
5,3.5,4050,20925,2.0,3,10.0,1030,1973,0,3,0.0,0.0,0.0,1.0,0.0
3,1.0,980,7200,1.0,4,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2390,7875,1.0,3,10.0,410,1948,0,1,0.0,0.0,0.0,1.0,0.0
3,1.75,1950,19747,1.0,3,7.0,800,1979,0,0,0.0,0.0,1.0,0.0,0.0
2,1.0,710,4618,1.0,3,5.0,0,1925,0,1,1.0,0.0,0.0,0.0,0.0
5,4.5,3100,7260,2.0,3,8.0,0,1963,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1730,1301,3.0,3,9.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,1910,2874,1.0,3,7.0,850,1910,0,0,0.0,0.0,1.0,0.0,0.0
5,3.0,2600,13674,1.0,5,8.0,1300,1967,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,2460,5921,1.0,4,7.0,1230,1948,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,890,9870,1.0,4,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,940,3864,1.0,4,8.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1350,7588,1.0,3,7.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1610,144619,1.0,3,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
4,3.0,2620,35124,2.0,3,9.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,760,3000,1.0,3,6.0,0,1922,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3100,7807,2.0,3,9.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1070,9497,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
1,1.0,530,6350,1.0,5,7.60247802734375,0,1941,0,0,0.0,0.0,0.0,0.0,1.0
4,2.5,2970,7961,1.0,3,8.0,950,1969,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,2460,9973,1.0,4,8.0,900,1965,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1740,3060,1.0,5,8.0,790,1930,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1800,9216,1.0,4,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
4,1.0,1750,68841,1.0,3,7.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
3,3.0,2630,4896,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,2760,5000,1.5,5,7.0,1080,1928,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1260,9570,1.0,3,7.0,390,1941,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1790,8203,1.5,3,7.0,0,1910,0,1,1.0,0.0,0.0,0.0,0.0
4,2.0,2240,7085,1.5,3,7.0,0,1944,0,0,1.0,0.0,0.0,0.0,0.0
4,2.0,2200,13320,1.0,3,6.0,1100,1944,0,0,0.0,0.0,1.0,0.0,0.0
7,2.25,3170,36384,2.0,3,8.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1140,4500,1.0,3,6.0,300,1907,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1810,21138,1.0,4,7.0,570,1977,0,0,0.0,0.0,1.0,0.0,0.0
3,3.25,3780,10623,1.0,3,11.0,1130,1999,0,1,0.0,0.0,0.0,1.0,0.0
4,2.75,3410,7750,1.0,5,8.0,1700,1958,0,4,0.0,0.0,1.0,0.0,0.0
2,1.5,1800,26615,1.0,5,7.0,560,1987,0,0,0.0,0.0,1.0,0.0,0.0
2,1.5,1090,1183,3.0,3,8.0,0,2008,0,0,1.0,0.0,0.0,0.0,0.0
4,1.75,1530,17664,1.5,3,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,1860,7000,1.0,3,8.0,740,1979,0,0,0.0,0.0,1.0,0.0,0.0
3,1.0,1160,4360,1.0,4,8.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2090,10834,1.0,4,8.0,730,1987,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1470,5000,1.5,5,7.0,0,1900,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,2940,20384,2.0,4,9.0,0,1970,0,0,1.0,0.0,0.0,0.0,0.0
3,1.0,1010,10800,1.0,4,7.0,0,1972,0,0,1.0,0.0,0.0,0.0,0.0
4,2.75,3010,7427,2.0,3,8.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,3160,11380,2.0,3,9.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
2,2.0,1870,5580,1.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
4,4.25,4890,15188,2.0,3,11.0,1800,1999,0,2,0.0,0.0,0.0,1.0,0.0
2,2.5,1450,1213,2.0,3,9.0,340,2015,0,0,0.0,0.0,0.0,1.0,0.0
2,1.5,750,2964,1.0,5,5.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
2,2.5,1480,1369,3.0,3,7.0,0,2009,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,2370,3239,2.0,3,8.0,420,2006,0,0,0.0,0.0,1.0,0.0,0.0
3,1.5,1250,8004,1.0,3,7.0,0,1965,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,2030,9791,1.0,4,8.0,530,1984,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1800,10890,1.5,4,6.0,0,1912,0,0,1.0,0.0,0.0,0.0,0.0
4,2.5,1940,10500,1.0,4,7.0,800,1976,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1750,10870,1.0,5,7.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
5,2.5,3220,5751,2.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1670,8364,1.0,4,7.0,370,1990,0,0,0.0,0.0,1.0,0.0,0.0
4,1.75,1530,8152,1.0,5,6.0,620,1948,0,0,0.0,0.0,1.0,0.0,0.0
4,2.5,3830,4644,2.0,3,8.0,930,2004,0,0,0.0,0.0,1.0,0.0,0.0
3,2.5,3320,12840,1.0,3,10.0,720,1990,0,0,0.0,0.0,0.0,1.0,0.0
4,3.5,2140,2278,3.0,3,9.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,720,6686,1.0,3,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
2,1.75,1160,4848,2.0,4,7.0,0,1949,0,1,1.0,0.0,0.0,0.0,0.0
3,2.25,1347,1292,3.0,3,7.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1590,7810,1.0,4,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1580,7918,2.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,2.25,3330,21785,2.0,3,9.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1370,3708,1.5,3,7.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1980,4500,2.0,3,7.0,0,2012,0,0,1.0,0.0,0.0,0.0,0.0
3,2.5,1980,1873,2.0,3,7.0,510,1996,0,0,0.0,0.0,1.0,0.0,0.0
4,2.0,2060,6000,1.0,4,8.0,690,1954,0,1,0.0,0.0,1.0,0.0,0.0
4,2.75,4600,322188,1.0,3,10.0,2200,1989,0,4,0.0,0.0,0.0,1.0,0.0
4,2.0,2030,9300,1.0,4,8.0,0,1976,0,0,1.0,0.0,0.0,0.0,0.0
3,2.25,1620,4500,2.0,4,8.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
4,1.5,1840,4337,2.0,4,8.0,0,1917,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1550,12956,1.0,3,7.0,340,1988,0,0,0.0,0.0,1.0,0.0,0.0
5,4.25,4720,18741,2.0,3,11.0,1510,2005,0,0,0.0,0.0,0.0,1.0,0.0
4,2.25,2620,17366,1.0,3,9.0,1190,1984,0,3,0.0,0.0,0.0,1.0,0.0
4,1.75,2530,5000,1.5,5,8.0,460,1917,0,2,0.0,0.0,1.0,0.0,0.0
2,1.0,880,3200,1.0,3,7.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
2,1.0,970,5750,1.0,4,6.0,0,1932,0,0,1.0,0.0,0.0,0.0,0.0
3,2.0,1640,9972,1.0,4,7.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,2270,13000,1.0,5,8.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
3,1.75,1330,9917,1.0,3,7.0,290,1981,0,0,0.0,0.0,1.0,0.0,0.0
3,1.75,1800,7199,1.0,3,7.0,500,1972,0,0,0.0,0.0,1.0,0.0,0.0
