old_index,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,waterfront_encoded,view_encoded,property_typ_apartment,property_typ_multi_generation_house,property_typ_semi_detached_house,property_typ_single_family_house,property_typ_top_floor_apartment
17840,195000,3,1.5,1050,5525,1.0,5,6.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
17841,159100,2,1.0,790,7095,1.0,3,6.0,0,1944,0,0,1.0,0.0,0.0,0.0,0.0
17842,550000,3,1.0,1010,6120,1.0,3,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
17843,299000,2,1.0,1040,4600,1.0,4,6.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
17844,1375000,4,3.5,3130,4500,2.0,3,9.0,1070,2014,0,0,0.0,0.0,0.0,1.0,0.0
17845,249500,2,1.0,900,4500,1.0,3,6.0,0,1951,0,0,1.0,0.0,0.0,0.0,0.0
17846,700000,4,1.0,1470,5450,1.5,3,7.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
17847,275000,4,1.0,1080,26114,1.5,5,5.0,0,1900,0,0,1.0,0.0,0.0,0.0,0.0
17848,565000,3,2.25,2440,8378,1.0,3,7.0,960,1962,0,0,0.0,0.0,1.0,0.0,0.0
17849,425000,4,1.75,2520,11017,1.0,4,7.0,1200,1956,0,0,0.0,0.0,1.0,0.0,0.0
17850,620047,4,1.75,1760,6000,1.0,3,7.0,880,1946,0,0,0.0,0.0,1.0,0.0,0.0
17851,480000,3,2.25,1820,13362,1.0,3,8.0,600,1977,0,0,0.0,0.0,1.0,0.0,0.0
17852,515000,3,2.25,1820,13362,1.0,3,8.0,600,1977,0,0,0.0,0.0,1.0,0.0,0.0
17853,420000,4,2.5,3040,24123,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
17854,610000,5,3.25,3490,23400,1.0,4,8.0,1600,1957,0,0,0.0,0.0,1.0,0.0,0.0
17855,849000,4,1.5,2440,8040,1.0,4,8.0,1000,1950,0,0,0.0,0.0,1.0,0.0,0.0
17856,718000,3,1.75,2280,3446,2.0,3,8.0,0,1949,0,0,1.0,0.0,0.0,0.0,0.0
17857,295000,3,2.25,1980,8000,1.0,4,9.0,420,1974,0,0,0.0,0.0,0.0,1.0,0.0
17858,871000,5,1.75,2360,6150,1.0,5,7.0,1180,1940,0,0,0.0,0.0,1.0,0.0,0.0
17859,430000,3,3.75,3890,7140,1.0,3,8.0,1500,1943,0,2,0.0,0.0,1.0,0.0,0.0
17860,440000,4,2.5,2300,10880,1.0,4,7.0,1110,1961,0,0,0.0,0.0,1.0,0.0,0.0
17861,405000,2,1.0,910,6490,1.0,3,7.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
17862,340000,3,2.0,1140,11620,1.0,3,7.0,0,1994,0,0,1.0,0.0,0.0,0.0,0.0
17863,675000,4,2.5,2390,5249,2.0,3,9.0,0,2006,0,0,1.0,0.0,0.0,0.0,0.0
17864,480000,3,1.0,1150,4945,1.0,3,7.0,0,1943,0,2,1.0,0.0,0.0,0.0,0.0
17865,362500,5,2.0,2330,8586,1.0,4,7.0,1060,1961,0,0,0.0,0.0,1.0,0.0,0.0
17866,752888,3,2.5,2420,9000,2.0,4,9.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
17867,255000,4,1.75,960,8863,1.0,5,6.0,380,1949,0,0,0.0,0.0,1.0,0.0,0.0
17868,283700,1,1.75,1010,10900,1.0,4,6.0,0,1968,0,0,0.0,0.0,0.0,0.0,1.0
17869,335000,4,2.5,2370,6000,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
17870,285000,3,1.75,2880,18296,1.0,3,8.0,1300,1958,0,0,0.0,0.0,1.0,0.0,0.0
17871,278000,4,2.25,2400,7738,1.5,3,8.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
17872,731000,5,2.5,3670,8960,1.5,3,8.0,0,1973,0,0,1.0,0.0,0.0,0.0,0.0
17873,335000,3,1.5,1140,15890,1.0,3,7.0,300,1985,0,0,0.0,0.0,1.0,0.0,0.0
17874,334200,3,1.75,1410,45302,1.0,3,7.0,0,1980,0,0,1.0,0.0,0.0,0.0,0.0
17875,642000,6,1.0,1530,4305,1.5,4,7.0,0,1921,0,0,1.0,0.0,0.0,0.0,0.0
17876,540000,4,1.75,1720,4240,1.5,4,7.0,260,1925,0,0,0.0,0.0,1.0,0.0,0.0
17877,299000,3,2.5,1620,79993,1.0,4,6.0,0,1960,0,2,1.0,0.0,0.0,0.0,0.0
17878,560000,3,1.75,1570,4375,1.0,3,7.0,600,1940,0,0,0.0,0.0,1.0,0.0,0.0
17879,852000,5,2.75,1990,3750,1.5,4,7.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
17880,306000,2,1.0,930,5650,1.0,3,7.0,0,1941,0,2,1.0,0.0,0.0,0.0,0.0
17881,440000,3,1.75,1550,7820,1.0,4,7.0,340,1981,0,0,0.0,0.0,1.0,0.0,0.0
17882,517000,4,1.0,1650,8250,1.0,3,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
17883,379000,2,1.0,800,6380,1.0,3,7.0,0,1940,0,2,1.0,0.0,0.0,0.0,0.0
17884,360000,2,1.0,930,6098,1.0,4,6.0,0,1919,0,0,1.0,0.0,0.0,0.0,0.0
17885,645000,4,1.5,2550,4000,1.5,4,7.0,790,1926,0,0,0.0,0.0,1.0,0.0,0.0
17886,217000,2,1.0,720,4760,1.0,5,5.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
17887,255000,2,1.0,620,4760,1.0,3,6.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
17888,625000,3,2.5,2360,12164,2.0,3,10.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
17889,680000,3,1.75,1760,8400,1.0,4,8.0,300,1960,0,0,0.0,0.0,1.0,0.0,0.0
17890,440000,3,1.75,2100,29735,1.0,4,7.0,1020,1957,0,0,0.0,0.0,1.0,0.0,0.0
17891,615000,5,2.25,2480,12070,2.0,3,9.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
17892,239000,3,1.0,1040,6860,2.0,3,6.0,0,1942,0,0,1.0,0.0,0.0,0.0,0.0
17893,462500,3,2.5,1656,108900,1.0,4,7.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
17894,619400,4,2.0,2090,3610,1.5,5,7.0,300,1927,0,0,0.0,0.0,1.0,0.0,0.0
17895,975000,6,2.75,2520,54160,2.0,3,7.0,0,1954,1,4,1.0,0.0,0.0,0.0,0.0
17896,330000,2,1.0,700,4000,1.0,3,6.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
17897,985000,4,3.25,4030,36762,2.0,3,11.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
17898,430000,2,1.0,760,7114,1.0,3,6.0,0,1946,0,0,1.0,0.0,0.0,0.0,0.0
17900,778000,3,2.0,1840,6000,2.0,5,7.0,120,1946,0,0,0.0,0.0,1.0,0.0,0.0
17901,219000,3,2.0,1090,7350,1.0,4,7.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
17902,1595000,4,2.5,2980,13341,1.5,5,8.0,1180,1928,1,4,0.0,0.0,1.0,0.0,0.0
17903,715000,4,2.25,1900,8272,1.0,4,9.0,440,1966,0,0,0.0,0.0,0.0,1.0,0.0
17904,950000,4,2.5,2790,15653,2.0,4,10.0,0,1964,0,0,1.0,0.0,0.0,0.0,0.0
17905,425000,2,1.0,1280,5026,1.0,4,8.0,260,1951,0,2,0.0,0.0,1.0,0.0,0.0
17906,239000,3,1.0,1510,15022,1.0,3,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
17907,310000,1,1.0,920,8282,1.5,3,6.0,0,1944,0,0,0.0,0.0,0.0,0.0,1.0
17908,400000,2,1.0,700,8120,1.0,3,7.0,0,1927,0,0,1.0,0.0,0.0,0.0,0.0
17909,428000,2,1.75,1980,44550,2.0,5,7.0,700,1977,0,1,0.0,0.0,1.0,0.0,0.0
17910,600000,3,1.0,1440,4300,1.5,3,8.0,0,1929,0,0,1.0,0.0,0.0,0.0,0.0
17911,415000,4,4.0,2740,8250,2.0,4,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
17912,401000,2,1.0,1400,8220,1.0,3,7.0,0,1949,0,0,1.0,0.0,0.0,0.0,0.0
17913,292000,3,1.75,2270,7156,1.0,3,7.0,900,1948,0,0,0.0,0.0,1.0,0.0,0.0
17914,291750,3,2.25,1310,12825,1.0,3,7.0,0,1950,0,0,1.0,0.0,0.0,0.0,0.0
17915,227000,3,1.75,1680,7455,1.0,4,8.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
17916,675000,3,2.25,2260,13209,1.0,3,9.0,0,1977,0,0,1.0,0.0,0.0,0.0,0.0
17917,397500,3,2.25,1350,980,2.0,3,8.0,300,2007,0,0,0.0,0.0,1.0,0.0,0.0
17918,206000,2,1.5,1820,8867,2.0,3,7.0,0,1921,0,0,1.0,0.0,0.0,0.0,0.0
17919,1190000,3,3.5,3380,3333,3.0,3,10.0,580,2008,0,0,0.0,0.0,0.0,1.0,0.0
17920,360000,4,1.75,2140,49658,1.0,5,7.0,0,1959,0,0,1.0,0.0,0.0,0.0,0.0
17921,427500,4,2.5,2430,3249,2.0,3,8.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
17922,115000,2,1.0,940,6000,1.0,3,6.0,0,1943,0,0,1.0,0.0,0.0,0.0,0.0
17923,559000,3,1.5,2070,5386,1.0,4,7.0,930,1948,0,0,0.0,0.0,1.0,0.0,0.0
17924,420000,4,1.0,1510,1501,1.5,3,7.0,0,1906,0,0,1.0,0.0,0.0,0.0,0.0
17925,550000,4,1.75,2550,39460,1.0,3,8.0,660,1982,0,0,0.0,0.0,1.0,0.0,0.0
17926,282150,2,1.0,700,5940,1.0,3,7.0,0,1948,0,0,1.0,0.0,0.0,0.0,0.0
17927,260000,3,1.0,1150,3090,1.0,3,6.0,0,1910,0,0,1.0,0.0,0.0,0.0,0.0
17928,428000,3,2.5,2340,3466,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
17929,319950,3,3.25,1510,1245,3.0,3,7.0,0,2007,0,0,1.0,0.0,0.0,0.0,0.0
17930,1350000,3,2.0,2070,9600,1.0,3,7.0,480,1946,0,1,0.0,0.0,1.0,0.0,0.0
17931,552000,2,1.0,1150,5000,1.0,4,7.0,100,1924,0,0,0.0,0.0,1.0,0.0,0.0
17932,637000,4,2.75,2190,2867,1.5,5,7.0,720,1929,0,0,0.0,0.0,1.0,0.0,0.0
17933,213000,4,1.75,1980,9000,1.0,2,7.0,500,1978,0,0,0.0,0.0,1.0,0.0,0.0
17934,215000,3,1.0,960,7200,1.0,4,6.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
17935,590000,3,1.75,2180,6120,1.0,3,8.0,800,1949,0,2,0.0,0.0,1.0,0.0,0.0
17936,390000,4,2.5,2560,43560,2.0,3,8.0,0,1989,0,0,1.0,0.0,0.0,0.0,0.0
17937,287000,4,2.25,2270,11997,1.0,4,7.0,730,1959,0,2,0.0,0.0,1.0,0.0,0.0
17938,580000,5,2.75,3550,9600,2.0,3,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
17939,424000,3,2.0,1330,5632,1.0,3,8.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
17940,610000,4,2.5,2110,6360,2.0,3,8.0,0,1988,0,0,1.0,0.0,0.0,0.0,0.0
17941,1320000,4,3.25,3470,11843,1.0,3,11.0,1200,1989,0,3,0.0,0.0,0.0,1.0,0.0
17942,623500,4,3.0,1550,3350,1.0,3,7.0,690,1918,0,0,0.0,0.0,1.0,0.0,0.0
17943,260000,2,1.0,570,81893,1.0,3,6.0,0,1936,0,1,1.0,0.0,0.0,0.0,0.0
17944,906000,3,2.5,2030,1800,3.0,3,9.0,0,2013,0,0,1.0,0.0,0.0,0.0,0.0
17945,330000,3,2.0,1500,11233,1.0,3,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
17946,275000,2,1.0,920,7688,1.0,3,6.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
17947,290000,3,1.0,1470,8200,1.0,3,7.0,430,1953,0,0,0.0,0.0,1.0,0.0,0.0
17948,599950,2,1.0,1150,3775,1.0,3,7.0,0,1917,0,0,1.0,0.0,0.0,0.0,0.0
17949,550000,4,3.0,4180,35169,2.0,3,11.0,0,1986,0,0,1.0,0.0,0.0,0.0,0.0
17950,289000,3,1.75,1690,3449,1.0,3,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
17951,411000,4,2.75,2150,9915,1.0,5,8.0,910,1976,0,0,0.0,0.0,1.0,0.0,0.0
17952,826000,3,3.25,2330,4000,1.0,3,10.0,600,1964,0,2,0.0,0.0,0.0,1.0,0.0
17953,400000,4,2.0,2680,13680,2.0,4,7.0,330,1943,0,2,0.0,0.0,1.0,0.0,0.0
17954,342000,3,2.5,1740,2226,2.0,3,8.0,420,2008,0,0,0.0,0.0,1.0,0.0,0.0
17955,475000,2,1.75,1320,3420,1.0,3,7.0,240,1955,0,1,0.0,0.0,1.0,0.0,0.0
17956,1205000,4,3.5,3150,5500,2.0,3,9.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
17957,455000,4,3.0,2480,9238,1.0,5,7.0,430,1913,0,0,0.0,0.0,1.0,0.0,0.0
17958,850000,4,3.0,3330,4000,1.0,3,8.0,1540,1958,0,0,0.0,0.0,1.0,0.0,0.0
17959,185000,3,1.0,1010,6400,1.0,3,7.0,0,1971,0,0,1.0,0.0,0.0,0.0,0.0
17961,239900,4,1.75,1570,18730,1.0,3,7.0,370,1960,0,0,0.0,0.0,1.0,0.0,0.0
17962,765000,5,3.75,3580,14275,2.0,3,10.0,390,1999,0,0,0.0,0.0,0.0,1.0,0.0
17963,437000,3,1.75,2220,17568,1.0,4,8.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
17964,240000,3,1.5,1010,10350,1.0,3,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
17965,395000,2,1.0,1440,7808,1.0,4,7.0,580,1949,0,0,0.0,0.0,1.0,0.0,0.0
17966,320000,3,1.0,1230,7492,1.0,3,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
17967,525000,3,1.75,1710,7350,1.0,3,8.0,430,1981,0,0,0.0,0.0,1.0,0.0,0.0
17968,260000,3,3.0,2390,8993,2.0,3,8.0,710,1988,0,0,0.0,0.0,1.0,0.0,0.0
17969,450000,3,2.75,2840,39324,1.0,3,9.0,640,1988,0,0,0.0,0.0,0.0,1.0,0.0
17970,560000,4,2.5,2300,7989,2.0,3,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
17971,310000,5,3.0,2270,5001,1.0,3,7.0,910,1989,0,0,0.0,0.0,1.0,0.0,0.0
17972,440000,3,2.5,2290,6302,2.0,3,9.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
17973,458450,4,1.0,1330,9715,1.0,4,7.0,360,1957,0,0,0.0,0.0,1.0,0.0,0.0
17974,200000,3,1.0,1200,10703,1.5,2,7.0,0,1918,0,0,1.0,0.0,0.0,0.0,0.0
17975,430000,3,2.25,2160,6527,2.0,4,7.0,580,1987,0,0,0.0,0.0,1.0,0.0,0.0
17976,360000,3,1.0,1120,10500,1.0,4,7.0,0,1966,0,0,1.0,0.0,0.0,0.0,0.0
17977,311000,4,2.5,2090,11645,1.0,3,7.0,890,1962,0,0,0.0,0.0,1.0,0.0,0.0
17978,615000,3,3.25,1470,1152,3.0,3,8.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
17979,575000,3,1.75,2270,10136,2.0,3,8.0,0,1979,0,0,1.0,0.0,0.0,0.0,0.0
17981,430000,3,1.75,1440,4025,1.0,4,6.0,720,1917,0,0,0.0,0.0,1.0,0.0,0.0
17982,400000,3,1.5,1200,4800,1.0,4,7.0,0,1962,0,0,1.0,0.0,0.0,0.0,0.0
17983,340000,3,1.75,1720,10710,1.0,3,7.0,860,1957,0,0,0.0,0.0,1.0,0.0,0.0
17984,351000,1,0.75,930,6600,1.0,3,6.0,0,1924,0,0,0.0,0.0,0.0,0.0,1.0
17985,440000,4,2.5,2400,8038,2.0,3,8.0,0,2002,0,0,1.0,0.0,0.0,0.0,0.0
17986,298000,4,2.5,1960,11798,2.0,3,8.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
17987,300000,4,1.75,1890,9205,1.0,3,8.0,630,1964,0,0,0.0,0.0,1.0,0.0,0.0
17988,310000,3,2.25,1590,3056,2.0,3,7.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
17989,500000,4,2.5,2590,9354,2.0,4,9.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
17990,399900,3,1.0,860,1664,1.5,3,7.0,0,1927,0,0,1.0,0.0,0.0,0.0,0.0
17991,343000,3,2.5,1270,2509,2.0,3,8.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
17992,415000,2,2.25,1130,2191,2.0,3,8.0,0,2010,0,0,1.0,0.0,0.0,0.0,0.0
17993,410000,3,2.5,1860,15457,2.0,3,8.0,0,1997,0,0,1.0,0.0,0.0,0.0,0.0
17994,320000,2,1.0,1802,11225,1.0,3,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
17996,253000,2,1.0,1310,7128,1.0,4,7.0,370,1980,0,0,0.0,0.0,1.0,0.0,0.0
17997,630000,3,2.5,2320,32772,2.0,3,9.0,0,1992,0,0,1.0,0.0,0.0,0.0,0.0
17998,216000,2,1.0,1130,12500,1.0,4,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
17999,540000,3,2.5,2180,11100,1.0,3,8.0,950,1983,0,0,0.0,0.0,1.0,0.0,0.0
18000,212000,3,1.5,1830,12233,1.5,4,5.0,0,1930,0,0,1.0,0.0,0.0,0.0,0.0
18001,300000,3,2.75,2340,12282,1.0,3,8.0,870,1978,0,2,0.0,0.0,1.0,0.0,0.0
18002,969950,3,2.5,2830,3750,3.0,3,10.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
18003,715000,3,1.0,1610,7680,1.0,3,6.0,710,1956,0,0,0.0,0.0,1.0,0.0,0.0
18004,1321620,5,2.75,2410,19447,2.0,3,10.0,120,1968,0,2,0.0,0.0,0.0,1.0,0.0
18005,1444000,4,2.75,2660,9547,1.0,3,8.0,730,1968,0,1,0.0,0.0,1.0,0.0,0.0
18006,305000,3,1.0,1030,5350,1.0,3,7.0,0,1924,0,0,1.0,0.0,0.0,0.0,0.0
18007,458000,3,4.0,1390,1569,2.0,3,9.0,240,2006,0,0,0.0,0.0,0.0,1.0,0.0
18008,275000,3,1.75,1580,8775,1.0,3,6.0,360,1942,0,0,0.0,0.0,1.0,0.0,0.0
18009,550000,3,2.75,2330,4780,2.0,3,8.0,600,1930,0,3,0.0,0.0,1.0,0.0,0.0
18010,742000,3,3.25,1540,704,3.0,3,9.0,0,2011,0,0,1.0,0.0,0.0,0.0,0.0
18011,700000,3,1.0,1570,4000,2.0,5,8.0,0,1908,0,0,1.0,0.0,0.0,0.0,0.0
18012,640000,4,3.0,2940,5763,1.0,5,8.0,1300,1955,0,0,0.0,0.0,1.0,0.0,0.0
18013,352000,3,0.75,1240,7200,1.0,3,7.0,0,1947,0,0,1.0,0.0,0.0,0.0,0.0
18014,301500,3,1.0,1410,7419,1.0,3,7.0,360,1969,0,0,0.0,0.0,1.0,0.0,0.0
18015,630000,4,2.5,2190,9880,1.0,4,8.0,780,1979,0,0,0.0,0.0,1.0,0.0,0.0
18016,340000,3,2.5,3040,6255,2.0,3,7.0,0,1999,0,0,1.0,0.0,0.0,0.0,0.0
18017,477500,4,1.75,1860,9364,1.0,3,7.0,780,1953,0,0,0.0,0.0,1.0,0.0,0.0
18018,285000,3,2.5,1690,7460,1.0,3,7.0,820,1997,0,0,0.0,0.0,1.0,0.0,0.0
18019,255000,3,2.75,1900,16117,1.0,4,7.0,0,1958,0,0,1.0,0.0,0.0,0.0,0.0
18020,315000,3,2.5,1600,7982,2.0,3,8.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
18021,830000,6,3.0,2530,9000,1.0,3,6.0,0,1978,0,0,1.0,0.0,0.0,0.0,0.0
18022,539950,3,2.25,1860,1558,3.0,3,8.0,0,2014,0,0,1.0,0.0,0.0,0.0,0.0
18023,980000,3,2.25,2390,4590,2.0,3,8.0,300,1941,0,0,0.0,0.0,1.0,0.0,0.0
18024,735000,4,2.5,3100,8529,2.0,3,9.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
18025,536000,5,2.25,2650,9140,1.0,3,8.0,1300,1965,0,1,0.0,0.0,1.0,0.0,0.0
18026,575000,3,2.0,1520,5000,1.5,3,7.0,380,1945,0,0,0.0,0.0,1.0,0.0,0.0
18027,500000,2,1.0,1510,4000,1.0,3,6.0,580,1924,0,0,0.0,0.0,1.0,0.0,0.0
18028,285500,4,1.75,1960,7950,1.0,4,8.0,0,1967,0,0,1.0,0.0,0.0,0.0,0.0
18029,498000,4,2.75,2270,7375,1.0,4,7.0,980,1973,0,0,0.0,0.0,1.0,0.0,0.0
18030,412000,2,1.0,910,6282,1.0,4,7.0,0,1939,0,0,1.0,0.0,0.0,0.0,0.0
18031,607000,4,2.5,2100,8220,1.0,4,8.0,800,1975,0,0,0.0,0.0,1.0,0.0,0.0
18032,199000,3,1.0,1000,8512,1.0,3,6.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
18033,492500,4,2.75,2760,18306,1.0,3,7.0,1130,1978,0,0,0.0,0.0,1.0,0.0,0.0
18034,585000,4,2.5,2840,11044,2.0,3,8.0,0,2001,0,0,1.0,0.0,0.0,0.0,0.0
18035,326995,3,2.5,1860,5321,2.0,3,7.0,0,2000,0,0,1.0,0.0,0.0,0.0,0.0
18036,372500,4,2.25,1920,9660,1.0,4,8.0,0,1968,0,0,1.0,0.0,0.0,0.0,0.0
18037,528000,2,0.75,840,40642,1.0,4,6.0,0,1937,1,4,1.0,0.0,0.0,0.0,0.0
18038,400000,3,1.5,2390,32109,1.0,3,7.0,0,1975,0,0,1.0,0.0,0.0,0.0,0.0
18039,344000,4,2.5,2100,8501,2.0,5,7.0,0,1993,0,0,1.0,0.0,0.0,0.0,0.0
18040,409950,4,3.0,2430,7163,2.0,3,8.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
18041,625000,3,2.0,1880,4000,1.0,3,8.0,600,1950,0,2,0.0,0.0,1.0,0.0,0.0
18042,304950,3,1.75,1350,9000,1.0,3,7.0,0,1987,0,0,1.0,0.0,0.0,0.0,0.0
18043,381500,2,2.0,2160,35183,1.0,3,9.0,0,1985,0,0,1.0,0.0,0.0,0.0,0.0
18044,215000,3,1.75,1430,13399,1.0,4,7.0,530,1946,0,0,0.0,0.0,1.0,0.0,0.0
18045,345000,5,1.75,2840,12870,2.0,4,7.0,0,1925,0,2,1.0,0.0,0.0,0.0,0.0
18046,363000,3,0.75,2510,20000,2.0,4,7.0,0,1961,0,0,1.0,0.0,0.0,0.0,0.0
18047,240000,3,1.0,1690,20063,1.5,4,7.0,0,1913,0,0,1.0,0.0,0.0,0.0,0.0
18048,548050,2,2.0,1930,5479,1.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
18049,314000,2,1.0,720,4920,1.0,3,6.0,0,1941,0,0,1.0,0.0,0.0,0.0,0.0
18050,800000,4,2.5,2990,16809,2.0,3,11.0,0,1990,0,0,1.0,0.0,0.0,0.0,0.0
18051,400000,5,1.75,2300,6720,2.0,3,7.0,0,1905,0,0,1.0,0.0,0.0,0.0,0.0
18053,540000,2,1.75,1240,4120,1.0,4,7.0,350,1906,0,0,0.0,0.0,1.0,0.0,0.0
18054,410000,4,2.5,1900,15123,2.0,3,8.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
18055,525000,3,1.75,2120,9146,1.0,3,8.0,860,1981,0,0,0.0,0.0,1.0,0.0,0.0
18056,820000,4,2.5,2440,5737,2.0,4,8.0,740,1929,0,0,0.0,0.0,1.0,0.0,0.0
18057,1250000,4,2.25,3300,15375,1.5,3,8.0,480,1933,0,3,0.0,0.0,1.0,0.0,0.0
18058,244000,2,1.0,1180,10200,1.0,4,7.0,0,1955,0,0,1.0,0.0,0.0,0.0,0.0
18059,275000,1,1.0,520,4800,1.0,3,7.577170971709717,0,1930,0,0,0.0,0.0,0.0,0.0,1.0
18060,577000,2,1.75,2070,23160,1.0,3,7.0,810,1946,0,0,0.0,0.0,1.0,0.0,0.0
18061,446950,5,2.5,2250,7945,1.0,4,7.0,890,1977,0,0,0.0,0.0,1.0,0.0,0.0
18062,457000,3,2.5,2050,5694,2.0,3,8.0,0,2004,0,2,1.0,0.0,0.0,0.0,0.0
18063,320000,4,1.5,1310,137214,1.5,4,7.0,0,1926,0,0,1.0,0.0,0.0,0.0,0.0
18064,210000,3,1.5,1250,9484,1.0,4,7.0,0,1969,0,0,1.0,0.0,0.0,0.0,0.0
18065,220000,4,2.5,2130,9100,1.0,3,8.0,840,1978,0,0,0.0,0.0,1.0,0.0,0.0
18066,589000,3,2.0,2250,8800,1.0,4,7.0,1000,1925,0,0,0.0,0.0,1.0,0.0,0.0
18067,435000,4,2.0,1880,3840,1.0,3,7.0,910,1904,0,0,0.0,0.0,1.0,0.0,0.0
18068,375000,3,1.0,1520,10798,1.0,3,7.0,0,1953,0,0,1.0,0.0,0.0,0.0,0.0
18070,545000,2,1.75,1660,5581,1.0,3,8.0,0,2005,0,0,1.0,0.0,0.0,0.0,0.0
18071,970000,3,2.25,3400,10000,2.0,3,10.0,0,1983,0,0,1.0,0.0,0.0,0.0,0.0
18072,705000,2,1.75,2320,6755,1.0,5,8.0,940,1946,0,0,0.0,0.0,1.0,0.0,0.0
18073,915557,5,3.25,3740,11536,2.0,4,9.0,1200,1984,0,0,0.0,0.0,0.0,1.0,0.0
18074,259000,4,1.5,1810,9000,1.5,3,7.0,0,1960,0,0,1.0,0.0,0.0,0.0,0.0
18076,427000,3,1.75,1680,8610,1.0,4,7.0,390,1969,0,0,0.0,0.0,1.0,0.0,0.0
18077,390000,2,1.0,930,3100,1.0,3,6.0,0,1911,0,0,1.0,0.0,0.0,0.0,0.0
18078,363000,3,2.5,2390,8000,2.0,3,8.0,0,1995,0,0,1.0,0.0,0.0,0.0,0.0
18079,612000,4,2.5,2680,3626,1.5,4,7.0,1000,1928,0,3,0.0,0.0,1.0,0.0,0.0
18080,380000,4,1.75,1790,10186,1.0,4,8.0,0,1965,0,0,1.0,0.0,0.0,0.0,0.0
18081,230000,4,3.0,1680,6003,1.0,3,7.0,530,1997,0,0,0.0,0.0,1.0,0.0,0.0
18082,580000,3,1.75,1570,2600,1.5,4,8.0,0,1931,0,0,1.0,0.0,0.0,0.0,0.0
18083,770000,3,1.0,2230,3200,2.0,3,8.0,600,1918,0,2,0.0,0.0,1.0,0.0,0.0
18084,207200,4,2.0,1260,8400,1.0,3,6.0,0,1991,0,0,1.0,0.0,0.0,0.0,0.0
18085,525000,3,2.0,1790,11430,1.0,3,7.0,600,1985,0,0,0.0,0.0,1.0,0.0,0.0
18086,925000,3,2.5,2440,7419,1.0,3,7.0,920,1961,0,0,0.0,0.0,1.0,0.0,0.0
18087,883000,4,2.25,2410,4000,2.0,5,8.0,760,1910,0,0,0.0,0.0,1.0,0.0,0.0
18088,455000,4,2.5,1780,2992,2.0,3,7.0,0,2003,0,0,1.0,0.0,0.0,0.0,0.0
18089,343500,3,2.5,1900,5194,2.0,3,7.0,0,2004,0,0,1.0,0.0,0.0,0.0,0.0
